,OBJECTID,Short_Name,Full_Name
7505,7506,B99193m7,ALLOCATION OF FAMILY INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 50 to less than 100 percent of total income for family allocated: Families -- (Margin of Error)
7506,7507,B99193e8,ALLOCATION OF FAMILY INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 100 percent of total income for family allocated: Families -- (Estimate)
7507,7508,B99193m8,ALLOCATION OF FAMILY INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 100 percent of total income for family allocated: Families -- (Margin of Error)
7508,7509,B99194e1,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: Total: Nonfamily households -- (Estimate)
7509,7510,B99194m1,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: Total: Nonfamily households -- (Margin of Error)
7510,7511,B99194e2,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: No income allocated: Nonfamily households -- (Estimate)
7511,7512,B99194m2,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: No income allocated: Nonfamily households -- (Margin of Error)
7512,7513,B99194e3,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: Dollar value of zero allocated: Nonfamily households -- (Estimate)
7513,7514,B99194m3,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: Dollar value of zero allocated: Nonfamily households -- (Margin of Error)
7514,7515,B99194e4,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: More than 0 to less than 10 percent of total income for household allocated: Nonfamily households -- (Estimate)
7515,7516,B99194m4,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: More than 0 to less than 10 percent of total income for household allocated: Nonfamily households -- (Margin of Error)
7516,7517,B99194e5,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 10 to less than 25 percent of total income for household allocated: Nonfamily households -- (Estimate)
7517,7518,B99194m5,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 10 to less than 25 percent of total income for household allocated: Nonfamily households -- (Margin of Error)
7518,7519,B99194e6,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 25 to less than 50 percent of total income for household allocated: Nonfamily households -- (Estimate)
7519,7520,B99194m6,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 25 to less than 50 percent of total income for household allocated: Nonfamily households -- (Margin of Error)
7520,7521,B99194e7,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 50 to less than 100 percent of total income for household allocated: Nonfamily households -- (Estimate)
7521,7522,B99194m7,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 50 to less than 100 percent of total income for household allocated: Nonfamily households -- (Margin of Error)
7522,7523,B99194e8,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 100 percent of total income for household allocated: Nonfamily households -- (Estimate)
7523,7524,B99194m8,ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 100 percent of total income for household allocated: Nonfamily households -- (Margin of Error)
7524,7525,B99201e1,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: Total: Population 16 years and over -- (Estimate)
7525,7526,B99201m1,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: Total: Population 16 years and over -- (Margin of Error)
7526,7527,B99201e2,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: No earnings allocated: Population 16 years and over -- (Estimate)
7527,7528,B99201m2,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: No earnings allocated: Population 16 years and over -- (Margin of Error)
7528,7529,B99201e3,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: Dollar value of zero allocated: Population 16 years and over -- (Estimate)
7529,7530,B99201m3,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: Dollar value of zero allocated: Population 16 years and over -- (Margin of Error)
7530,7531,B99201e4,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: More than 0 to less than 10 percent of total earnings for individual allocated: Population 16 years and over -- (Estimate)
7531,7532,B99201m4,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: More than 0 to less than 10 percent of total earnings for individual allocated: Population 16 years and over -- (Margin of Error)
7532,7533,B99201e5,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 10 to less than 25 percent of total earnings for individual allocated: Population 16 years and over -- (Estimate)
7533,7534,B99201m5,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 10 to less than 25 percent of total earnings for individual allocated: Population 16 years and over -- (Margin of Error)
7534,7535,B99201e6,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 25 to less than 50 percent of total earnings for individual allocated: Population 16 years and over -- (Estimate)
7535,7536,B99201m6,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 25 to less than 50 percent of total earnings for individual allocated: Population 16 years and over -- (Margin of Error)
7536,7537,B99201e7,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 50 to less than 100 percent of total earnings for individual allocated: Population 16 years and over -- (Estimate)
7537,7538,B99201m7,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 50 to less than 100 percent of total earnings for individual allocated: Population 16 years and over -- (Margin of Error)
7538,7539,B99201e8,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 100 percent of total earnings for individual allocated: Population 16 years and over -- (Estimate)
7539,7540,B99201m8,ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 100 percent of total earnings for individual allocated: Population 16 years and over -- (Margin of Error)
7540,7541,B99211e1,ALLOCATION OF VETERAN STATUS FOR THE POPULATION 18 YEARS AND OVER: Total: Population 18 years and over -- (Estimate)
7541,7542,B99211m1,ALLOCATION OF VETERAN STATUS FOR THE POPULATION 18 YEARS AND OVER: Total: Population 18 years and over -- (Margin of Error)
7542,7543,B99211e2,ALLOCATION OF VETERAN STATUS FOR THE POPULATION 18 YEARS AND OVER: Allocated: Population 18 years and over -- (Estimate)
7543,7544,B99211m2,ALLOCATION OF VETERAN STATUS FOR THE POPULATION 18 YEARS AND OVER: Allocated: Population 18 years and over -- (Margin of Error)
7544,7545,B99211e3,ALLOCATION OF VETERAN STATUS FOR THE POPULATION 18 YEARS AND OVER: Not allocated: Population 18 years and over -- (Estimate)
7545,7546,B99211m3,ALLOCATION OF VETERAN STATUS FOR THE POPULATION 18 YEARS AND OVER: Not allocated: Population 18 years and over -- (Margin of Error)
7546,7547,B99212e1,ALLOCATION OF PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Total: Civilian veterans 18 years and over -- (Estimate)
7547,7548,B99212m1,ALLOCATION OF PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Total: Civilian veterans 18 years and over -- (Margin of Error)
7548,7549,B99212e2,ALLOCATION OF PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Allocated: Civilian veterans 18 years and over -- (Estimate)
7549,7550,B99212m2,ALLOCATION OF PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Allocated: Civilian veterans 18 years and over -- (Margin of Error)
7550,7551,B99212e3,ALLOCATION OF PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Not allocated: Civilian veterans 18 years and over -- (Estimate)
7551,7552,B99212m3,ALLOCATION OF PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Not allocated: Civilian veterans 18 years and over -- (Margin of Error)
7552,7553,B99231e1,ALLOCATION OF EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER: Total: Population 16 years and over -- (Estimate)
7553,7554,B99231m1,ALLOCATION OF EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER: Total: Population 16 years and over -- (Margin of Error)
7554,7555,B99231e2,ALLOCATION OF EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER: Allocated: Population 16 years and over -- (Estimate)
7555,7556,B99231m2,ALLOCATION OF EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER: Allocated: Population 16 years and over -- (Margin of Error)
7556,7557,B99231e3,ALLOCATION OF EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER: Not allocated: Population 16 years and over -- (Estimate)
7557,7558,B99231m3,ALLOCATION OF EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER: Not allocated: Population 16 years and over -- (Margin of Error)
7558,7559,B99232e1,ALLOCATION OF WORK STATUS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Total: Population 16 years and over -- (Estimate)
7559,7560,B99232m1,ALLOCATION OF WORK STATUS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Total: Population 16 years and over -- (Margin of Error)
7560,7561,B99232e2,ALLOCATION OF WORK STATUS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Allocated: Population 16 years and over -- (Estimate)
7561,7562,B99232m2,ALLOCATION OF WORK STATUS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Allocated: Population 16 years and over -- (Margin of Error)
7562,7563,B99232e3,ALLOCATION OF WORK STATUS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Not allocated: Population 16 years and over -- (Estimate)
7563,7564,B99232m3,ALLOCATION OF WORK STATUS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Not allocated: Population 16 years and over -- (Margin of Error)
7564,7565,B99233e1,ALLOCATION OF USUAL HOURS WORKED PER WEEK IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Total: Population 16 years and over -- (Estimate)
7565,7566,B99233m1,ALLOCATION OF USUAL HOURS WORKED PER WEEK IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Total: Population 16 years and over -- (Margin of Error)
7566,7567,B99233e2,ALLOCATION OF USUAL HOURS WORKED PER WEEK IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Population 16 years and over -- (Estimate)
7567,7568,B99233m2,ALLOCATION OF USUAL HOURS WORKED PER WEEK IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Population 16 years and over -- (Margin of Error)
7568,7569,B99233e3,ALLOCATION OF USUAL HOURS WORKED PER WEEK IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Usual hours worked per week in the past 12 months --: Allocated: Population 16 years and over -- (Estimate)
7569,7570,B99233m3,ALLOCATION OF USUAL HOURS WORKED PER WEEK IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Usual hours worked per week in the past 12 months --: Allocated: Population 16 years and over -- (Margin of Error)
7570,7571,B99233e4,ALLOCATION OF USUAL HOURS WORKED PER WEEK IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Usual hours worked per week in the past 12 months --: Not allocated: Population 16 years and over -- (Estimate)
7571,7572,B99233m4,ALLOCATION OF USUAL HOURS WORKED PER WEEK IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Usual hours worked per week in the past 12 months --: Not allocated: Population 16 years and over -- (Margin of Error)
7572,7573,B99233e5,ALLOCATION OF USUAL HOURS WORKED PER WEEK IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Did not work in the past 12 months: Population 16 years and over -- (Estimate)
7573,7574,B99233m5,ALLOCATION OF USUAL HOURS WORKED PER WEEK IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Did not work in the past 12 months: Population 16 years and over -- (Margin of Error)
7574,7575,B99234e1,ALLOCATION OF WEEKS WORKED IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Total: Population 16 years and over -- (Estimate)
7575,7576,B99234m1,ALLOCATION OF WEEKS WORKED IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Total: Population 16 years and over -- (Margin of Error)
7576,7577,B99234e2,ALLOCATION OF WEEKS WORKED IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Population 16 years and over -- (Estimate)
7577,7578,B99234m2,ALLOCATION OF WEEKS WORKED IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Population 16 years and over -- (Margin of Error)
7578,7579,B99234e3,ALLOCATION OF WEEKS WORKED IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Weeks worked in the past 12 months --: Allocated: Population 16 years and over -- (Estimate)
7579,7580,B99234m3,ALLOCATION OF WEEKS WORKED IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Weeks worked in the past 12 months --: Allocated: Population 16 years and over -- (Margin of Error)
7580,7581,B99234e4,ALLOCATION OF WEEKS WORKED IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Weeks worked in the past 12 months --: Not allocated: Population 16 years and over -- (Estimate)
7581,7582,B99234m4,ALLOCATION OF WEEKS WORKED IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Worked in the past 12 months: Weeks worked in the past 12 months --: Not allocated: Population 16 years and over -- (Margin of Error)
7582,7583,B99234e5,ALLOCATION OF WEEKS WORKED IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Did not work in the past 12 months: Population 16 years and over -- (Estimate)
7583,7584,B99234m5,ALLOCATION OF WEEKS WORKED IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER: Did not work in the past 12 months: Population 16 years and over -- (Margin of Error)
7584,7585,B99241e1,ALLOCATION OF INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Total: Civilian employed population 16 years and over -- (Estimate)
7585,7586,B99241m1,ALLOCATION OF INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Total: Civilian employed population 16 years and over -- (Margin of Error)
7586,7587,B99241e2,ALLOCATION OF INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Allocated: Civilian employed population 16 years and over -- (Estimate)
7587,7588,B99241m2,ALLOCATION OF INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Allocated: Civilian employed population 16 years and over -- (Margin of Error)
7588,7589,B99241e3,ALLOCATION OF INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Not Allocated: Civilian employed population 16 years and over -- (Estimate)
7589,7590,B99241m3,ALLOCATION OF INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Not Allocated: Civilian employed population 16 years and over -- (Margin of Error)
7590,7591,B99242e1,ALLOCATION OF OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Total: Civilian employed population 16 years and over -- (Estimate)
7591,7592,B99242m1,ALLOCATION OF OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Total: Civilian employed population 16 years and over -- (Margin of Error)
7592,7593,B99242e2,ALLOCATION OF OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Allocated: Civilian employed population 16 years and over -- (Estimate)
7593,7594,B99242m2,ALLOCATION OF OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Allocated: Civilian employed population 16 years and over -- (Margin of Error)
7594,7595,B99242e3,ALLOCATION OF OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Not Allocated: Civilian employed population 16 years and over -- (Estimate)
7595,7596,B99242m3,ALLOCATION OF OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Not Allocated: Civilian employed population 16 years and over -- (Margin of Error)
7596,7597,B99243e1,ALLOCATION OF CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Total: Civilian employed population 16 years and over -- (Estimate)
